V4_1,Standard Error,Time_codelist,Time,Geography_codelist,Geography,Number of evening visits to a bar in the last month_codelist,Number of evening visits to a bar in the last month,Measurement Type_codelist,Measurement Type,Crime Type_codelist,Crime Type,Age_codelist,Age,Sex_codelist,Sex
0.624486732,0.205398624,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,55-64,,All adults
0.591484286,0.14564304,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,55-64,,All adults
1.134298545,0.308765402,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,55-64,,All adults
0.321111073,0.157048339,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,65-74,,All adults
0.474614216,0.122657345,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,65-74,,All adults
0.456485734,0.207682012,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,65-74,,All adults
0.3519025,0.203575984,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,75+,,All adults
0.138402857,0.064546844,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,75+,,All adults
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,75+,,All adults
1.518522928,0.695247271,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,16-24,,Female
1.608390351,0.575994813,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,16-24,,Female
1.815160467,0.722311016,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,16-24,,Female
0.902883895,0.151736575,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,16+,,Female
0.89078656,0.10061748,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,16+,,Female
1.20118735,0.235515621,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,16+,,Female
0.93065169,0.318403609,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,25-34,,Female
1.3941759,0.293904452,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,25-34,,Female
1.157096441,0.414727392,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,25-34,,Female
0.622905139,0.230227033,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,35-44,,Female
1.415916573,0.305548756,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,35-44,,Female
1.187752733,0.638774633,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,35-44,,Female
1.187022077,0.351320966,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,45-54,,Female
1.215739724,0.301911744,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,45-54,,Female
0.940068767,0.516131642,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,45-54,,Female
0.736690934,0.32918728,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,55-64,,Female
0.633872798,0.199241551,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,55-64,,Female
1.439761375,0.570966015,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,55-64,,Female
0.420971408,0.282694693,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,65-74,,Female
0.231352459,0.102104462,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,65-74,,Female
0.370332171,0.27645264,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,65-74,,Female
0.234198487,0.234202326,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,75+,,Female
0.082821921,0.059805905,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,75+,,Female
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,75+,,Female
3.07254223,1.015082509,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,16-24,,Male
3.813204355,0.925135774,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,16-24,,Male
5.455421957,1.174550149,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,16-24,,Male
1.612663937,0.221847655,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,16+,,Male
1.27954753,0.153514041,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,16+,,Male
2.309545599,0.286148316,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,16+,,Male
2.336111749,0.615236975,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,25-34,,Male
1.005214308,0.355115859,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,25-34,,Male
2.718709001,0.667726553,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,25-34,,Male
1.2774288,0.352793117,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,35-44,,Male
1.4855532,0.360884968,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,35-44,,Male
1.221288452,0.410735472,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,35-44,,Male
1.936767243,0.510671971,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,45-54,,Male
1.465991591,0.349794974,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,45-54,,Male
2.208111595,0.573094111,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,45-54,,Male
0.513748007,0.246297001,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,55-64,,Male
0.536534664,0.212308573,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,55-64,,Male
0.941068345,0.35683504,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,55-64,,Male
0.21738127,0.126836154,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,65-74,,Male
0.794983697,0.238921825,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,65-74,,Male
0.501217478,0.281257656,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,65-74,,Male
0.471113567,0.333467335,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault,,75+,,Male
0.221439064,0.133676338,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault,,75+,,Male
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault,,75+,,Male
1.345986592,0.453205899,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16-24,,All adults
1.732839868,0.444090355,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16-24,,All adults
2.794109829,0.64563612,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16-24,,All adults
0.915649942,0.112801999,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16+,,All adults
0.735156113,0.076634726,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16+,,All adults
1.425241462,0.174126352,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16+,,All adults
1.243256721,0.288873409,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,25-34,,All adults
0.868888425,0.191791261,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,25-34,,All adults
1.597698424,0.395993626,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,25-34,,All adults
0.750458558,0.19348616,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,35-44,,All adults
1.105982887,0.209814451,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,35-44,,All adults
0.835754015,0.307402969,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,35-44,,All adults
1.221906135,0.283566174,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,45-54,,All adults
0.858732096,0.19121429,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,45-54,,All adults
1.358150383,0.363464215,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,45-54,,All adults
0.440248304,0.162964556,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,55-64,,All adults
0.354103679,0.105431983,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,55-64,,All adults
1.053039547,0.30281398,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,55-64,,All adults
0.266658339,0.152194187,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,65-74,,All adults
0.362973251,0.109428789,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,65-74,,All adults
0.377037949,0.199892843,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,65-74,,All adults
0.3519025,0.203575984,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,75+,,All adults
0.138402857,0.064546844,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,75+,,All adults
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,75+,,All adults
1.052653923,0.608806203,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16-24,,Female
1.080723728,0.489970966,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16-24,,Female
0.618298744,0.370516133,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16-24,,Female
0.695755406,0.136214828,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16+,,Female
0.599317688,0.082507074,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16+,,Female
0.725204074,0.181758475,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16+,,Female
0.856797925,0.309897832,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,25-34,,Female
1.029096909,0.258098321,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,25-34,,Female
0.673284711,0.34476187,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,25-34,,Female
0.356972502,0.178172171,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,35-44,,Female
1.018549429,0.262088356,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,35-44,,Female
0.777576848,0.564726002,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,35-44,,Female
1.074404623,0.344594592,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,45-54,,Female
0.719216638,0.236551143,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,45-54,,Female
0.740340606,0.497142594,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,45-54,,Female
0.365775931,0.212671241,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,55-64,,Female
0.320450474,0.12524421,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,55-64,,Female
1.302626018,0.554280378,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,55-64,,Female
0.371353899,0.278354287,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,65-74,,Female
0.175493273,0.085686784,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,65-74,,Female
0.246787667,0.246937964,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,65-74,,Female
0.234198487,0.234202326,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,75+,,Female
0.082821921,0.059805905,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,75+,,Female
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,75+,,Female
1.65876375,0.677802911,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16-24,,Male
2.413883492,0.750531514,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16-24,,Male
4.447040692,1.093559029,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16-24,,Male
1.14637741,0.17702726,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,16+,,Male
0.905014544,0.131303453,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,16+,,Male
1.882338789,0.263606982,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,16+,,Male
1.631387918,0.49134942,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,25-34,,Male
0.660233241,0.287495606,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,25-34,,Male
2.17819373,0.608599745,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,25-34,,Male
1.173841507,0.337362507,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,35-44,,Male
1.208226291,0.337682343,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,35-44,,Male
0.871803439,0.354694878,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,35-44,,Male
1.386926111,0.458883514,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,45-54,,Male
1.016445211,0.306499651,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,45-54,,Male
1.813600229,0.515825815,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,45-54,,Male
0.513748007,0.246297001,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,55-64,,Male
0.397729434,0.179494697,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,55-64,,Male
0.89515571,0.354108958,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,55-64,,Male
0.157905951,0.11188054,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,65-74,,Male
0.609879563,0.213032361,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,65-74,,Male
0.444665126,0.275494314,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,65-74,,Male
0.471113567,0.333467335,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Common assault with no injury,,75+,,Male
0.221439064,0.133676338,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Common assault with no injury,,75+,,Male
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Common assault with no injury,,75+,,Male
0.374001989,0.218359881,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16-24,,All adults
0.888857358,0.278982522,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16-24,,All adults
0.481604221,0.314276047,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16-24,,All adults
0.280345794,0.058687922,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16+,,All adults
0.303343964,0.043171998,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16+,,All adults
0.267027034,0.077707209,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16+,,All adults
0.401499506,0.128502746,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,25-34,,All adults
0.506938279,0.126333329,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,25-34,,All adults
0.294618745,0.132985996,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,25-34,,All adults
0.297604949,0.111028327,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,35-44,,All adults
0.184520643,0.078091926,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,35-44,,All adults
0.267700168,0.141545469,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,35-44,,All adults
0.370421788,0.17985109,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,45-54,,All adults
0.503804872,0.123975841,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,45-54,,All adults
0.265670038,0.156757767,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,45-54,,All adults
0.039774879,0.039771592,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,55-64,,All adults
0.10519651,0.054914179,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,55-64,,All adults
0.157138259,0.116830117,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,55-64,,All adults
0.153988528,0.131202061,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,65-74,,All adults
0.103705038,0.054285377,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,65-74,,All adults
0.04222293,0.042236581,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,65-74,,All adults
0,0,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,75+,,All adults
0,0,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,75+,,All adults
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,75+,,All adults
0.432704284,0.308765622,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16-24,,Female
1.189758015,0.463211606,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16-24,,Female
0.497732393,0.389134745,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16-24,,Female
0.337253165,0.091477735,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16+,,Female
0.398569877,0.066573554,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16+,,Female
0.418722188,0.128974336,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16+,,Female
0.486460958,0.192840163,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,25-34,,Female
0.76030769,0.199308739,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,25-34,,Female
0.573045656,0.287411748,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,25-34,,Female
0.302735501,0.15069039,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,35-44,,Female
0.275196064,0.136058506,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,35-44,,Female
0.420155921,0.307828829,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,35-44,,Female
0.470462875,0.293242454,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,45-54,,Female
0.581086405,0.180699335,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,45-54,,Female
0.374572779,0.271289831,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,45-54,,Female
0,0,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,55-64,,Female
0.186345814,0.097183704,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,55-64,,Female
0.405546102,0.300924583,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,55-64,,Female
0.302232768,0.257237589,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,65-74,,Female
0.12112756,0.073137612,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,65-74,,Female
0.123544504,0.123743234,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,65-74,,Female
0,0,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,75+,,Female
0,0,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,75+,,Female
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,75+,,Female
0.311408424,0.310291813,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16-24,,Male
0.574608927,0.30209614,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16-24,,Male
0.469351892,0.466752223,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16-24,,Male
0.220634927,0.073714249,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,16+,,Male
0.184269233,0.050306855,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,16+,,Male
0.167975968,0.096941831,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,16+,,Male
0.316170384,0.172948236,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,25-34,,Male
0.176950502,0.129609654,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,25-34,,Male
0.119777641,0.119770794,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,25-34,,Male
0.29208458,0.163803905,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,35-44,,Male
0.078486135,0.058046428,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,35-44,,Male
0.17323111,0.129801734,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,35-44,,Male
0.258499017,0.194003643,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,45-54,,Male
0.416443145,0.166914099,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,45-54,,Male
0.185386852,0.185074286,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,45-54,,Male
0.079030267,0.078988976,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,55-64,,Male
0,0,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,55-64,,Male
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,55-64,,Male
0,0,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,65-74,,Male
0.080760024,0.080780102,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,65-74,,Male
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,65-74,,Male
0,0,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Domestic violence,,75+,,Male
0,0,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Domestic violence,,75+,,Male
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Domestic violence,,75+,,Male
0.579418156,0.241761664,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,16-24,,All adults
0.427215421,0.185251842,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,16-24,,All adults
1.322679218,0.427749611,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,16-24,,All adults
0.254126935,0.059397138,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,16+,,All adults
0.259918638,0.042115382,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,16+,,All adults
0.493460572,0.102967275,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,16+,,All adults
0.085849178,0.070929524,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,25-34,,All adults
0.496474291,0.160857007,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,25-34,,All adults
0.407039466,0.168526078,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,25-34,,All adults
0.307232542,0.141334646,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,35-44,,All adults
0.26418095,0.097579942,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,35-44,,All adults
0.385760902,0.20422836,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,35-44,,All adults
0.344679832,0.159952492,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,45-54,,All adults
0.351676373,0.135509281,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,45-54,,All adults
0.41774313,0.209860181,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,45-54,,All adults
0.035787643,0.03578797,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,55-64,,All adults
0.201592523,0.079025723,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,55-64,,All adults
0.109543748,0.080781389,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,55-64,,All adults
0.242468125,0.174384214,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,65-74,,All adults
0.063736665,0.03687956,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,65-74,,All adults
0,0,Quarter,2017 Q1,K04000001,,,Once a week or more often,,Prevalence rate,,Mugging,,65-74,,All adults
0.063878673,0.063553351,Quarter,2017 Q1,K04000001,,,Less than once a week,,Prevalence rate,,Mugging,,75+,,All adults
0.068110587,0.039393776,Quarter,2017 Q1,K04000001,,,None,,Prevalence rate,,Mugging,,75+,,All adults
